,id,date,from_id,to_id,fwd_from,message,type,duration
257,153642,2021-06-24 21:15:07+00:00,,511986933,,Ого)),text,
258,153641,2021-06-24 21:14:57+00:00,PeerUser(user_id=511986933),138918380,,ну десь 12 липня,text,
259,153640,2021-06-24 21:14:22+00:00,,511986933,,"Денис, коли ти виходиш на роботу?",text,
260,153636,2021-06-24 20:05:17+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 24, 20, 5, 6, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=667113317), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
261,153635,2021-06-24 20:03:21+00:00,,511986933,,stacey14022003@gmail.com,text,
262,153632,2021-06-24 19:54:31+00:00,,511986933,,dlopushanskyy@gmail.com,text,
263,153631,2021-06-24 19:45:53+00:00,PeerUser(user_id=511986933),138918380,,"переранили кроулерів 0 22.45
- укр сторінок — 901 835
- ру сторінок — 1 462 900",text,
264,153630,2021-06-24 19:39:33+00:00,PeerUser(user_id=511986933),138918380,,"INDEXES_ELASTIC_LINKS=""prod_domains3 prod_domains4 prod_domains5""",text,
265,153629,2021-06-24 19:33:00+00:00,PeerUser(user_id=511986933),138918380,,давай в тімс,text,
266,153628,2021-06-24 19:26:16+00:00,PeerUser(user_id=511986933),138918380,,та може го давай перезапустимо кроулерів ?,text,
267,153627,2021-06-24 19:26:02+00:00,,511986933,,ну лан),text,
268,153626,2021-06-24 19:25:57+00:00,PeerUser(user_id=511986933),138918380,,інтернет різний буває),text,
269,153625,2021-06-24 19:25:51+00:00,PeerUser(user_id=511986933),138918380,,та багато всього,text,
270,153624,2021-06-24 19:25:47+00:00,PeerUser(user_id=511986933),138918380,,ну ніхто того шукати не буде,text,
271,153623,2021-06-24 19:25:10+00:00,,511986933,,Нам треба видалити сайт banana,text,
272,153622,2021-06-24 19:25:05+00:00,,511986933,,,photo,
273,153620,2021-06-24 18:45:01+00:00,,511986933,,Окі :),text,
274,153617,2021-06-24 18:40:54+00:00,PeerUser(user_id=511986933),138918380,,тоді дзвінок разом усим давайте на 23.00 перенесемо а заранимо десь о 22.30 чи коли ти там повернешся,text,
275,153616,2021-06-24 18:40:11+00:00,PeerUser(user_id=511986933),138918380,,так ми ж вроді на 22.00 збиралися разом сколатися всі),text,
276,153614,2021-06-24 18:38:50+00:00,,511986933,,За годинку,text,
277,153613,2021-06-24 18:38:45+00:00,,511986933,,😱😱😱,text,
278,153612,2021-06-24 17:49:34+00:00,PeerUser(user_id=511986933),138918380,,,voice,69
279,153611,2021-06-24 17:48:12+00:00,PeerUser(user_id=511986933),138918380,,Я можу за годину 60 000 доменів додавати),text,
280,153610,2021-06-24 17:47:37+00:00,PeerUser(user_id=511986933),138918380,,Треба буде якнайраніше перезапустити кроулерів,text,
281,153609,2021-06-24 17:47:00+00:00,PeerUser(user_id=511986933),138918380,,Коли у тебе вийде зізвонитися ?),text,
282,153608,2021-06-24 16:34:41+00:00,,511986933,,Це хороша думка,text,
283,153607,2021-06-24 16:34:24+00:00,,511986933,,Я вже не вдома,text,
284,153606,2021-06-24 16:32:16+00:00,PeerUser(user_id=511986933),138918380,,буде швидше,text,
285,153605,2021-06-24 16:32:12+00:00,PeerUser(user_id=511986933),138918380,,"якщо що то можна буде зупинити, докинуи ще лінок  та заново почати",text,
286,153604,2021-06-24 16:28:10+00:00,PeerUser(user_id=511986933),138918380,,CPU,text,
287,153603,2021-06-24 16:27:55+00:00,PeerUser(user_id=511986933),138918380,,який відсоток зараз ?,text,
288,153602,2021-06-24 16:27:28+00:00,,511986933,,Дуже повільно зараз іде,text,
289,153601,2021-06-24 16:27:28+00:00,,511986933,,3 мільйони ще нема,text,
290,153600,2021-06-24 16:25:14+00:00,PeerUser(user_id=511986933),138918380,,треба ще скріни поробити для презентації,text,
291,153599,2021-06-24 16:25:05+00:00,PeerUser(user_id=511986933),138918380,,а скільки там сторінок уже спарсило ?,text,
292,153598,2021-06-24 16:24:56+00:00,PeerUser(user_id=511986933),138918380,,ухууууу. Він живий)),text,
293,153597,2021-06-24 16:23:56+00:00,,511986933,,http://46.101.230.30/,text,
294,153596,2021-06-24 16:11:18+00:00,PeerUser(user_id=511986933),138918380,,кинь лінку,text,
295,153595,2021-06-24 16:11:11+00:00,PeerUser(user_id=511986933),138918380,,і як ?,text,
296,153594,2021-06-24 16:03:06+00:00,,511986933,,я оновив веб,text,
297,153593,2021-06-24 14:34:11+00:00,PeerUser(user_id=511986933),138918380,,Колибуде чвсу до вебу глянути ?,text,
298,153592,2021-06-24 14:33:50+00:00,PeerUser(user_id=511986933),138918380,,Ну як ти там ?,text,
299,153591,2021-06-24 11:42:50+00:00,,511986933,,"значить ти якось до того неуважно поставився)
Я свої таблички разів 5 переглядав і аналізував вже після того як зробив діаграму",text,
300,153590,2021-06-24 11:42:00+00:00,PeerUser(user_id=511986933),138918380,,а на діаграмі коли то останнім длом ті звязки добавляєш якось було не до того),text,
301,153589,2021-06-24 11:41:43+00:00,PeerUser(user_id=511986933),138918380,,то просто коли робиш то ти це розумієш,text,
302,153588,2021-06-24 11:41:36+00:00,PeerUser(user_id=511986933),138918380,,ну та,text,
303,153587,2021-06-24 11:41:28+00:00,,511986933,,ну мені ту мені неможливо по іншому ж зробити,text,
304,153586,2021-06-24 11:41:02+00:00,PeerUser(user_id=511986933),138918380,,а це корисно знати,text,
305,153585,2021-06-24 11:40:51+00:00,PeerUser(user_id=511986933),138918380,,,photo,
306,153584,2021-06-24 11:40:50+00:00,PeerUser(user_id=511986933),138918380,,цікаво. Я там вирішив зробити мені ту мені звязок. А для того оказується треба було ще одну табличку додати,text,
307,153583,2021-06-24 11:36:37+00:00,,511986933,,,text,
308,153582,2021-06-24 11:36:28+00:00,PeerUser(user_id=511986933),138918380,,а скинь свою табличку,text,
309,153581,2021-06-24 11:36:22+00:00,PeerUser(user_id=511986933),138918380,,емм,text,
310,153580,2021-06-24 11:36:02+00:00,,511986933,,,photo,
311,153579,2021-06-24 11:35:34+00:00,PeerUser(user_id=511986933),138918380,,тобі також про таке писали на дз 5 ?,photo,
312,153577,2021-06-24 10:43:16+00:00,PeerUser(user_id=511986933),138918380,,Та),text,
313,153575,2021-06-24 10:30:24+00:00,,511986933,,у тебе теж 100 за курс?,text,
314,153574,2021-06-24 10:30:09+00:00,,511986933,,нема,text,
315,153573,2021-06-24 10:30:07+00:00,,511986933,,ок,text,
316,153572,2021-06-24 10:29:26+00:00,PeerUser(user_id=511986933),138918380,,А у тебе по бд є якийсь коментар щодо фінальнго проекту ?,text,
317,153571,2021-06-24 10:27:44+00:00,PeerUser(user_id=511986933),138918380,,Просто хочу знати чи там з вебом все ок,text,
318,153570,2021-06-24 10:27:26+00:00,PeerUser(user_id=511986933),138918380,,Не можу з убунтою ніяк розібратися,text,
319,153569,2021-06-24 10:27:17+00:00,PeerUser(user_id=511986933),138918380,,Просто у мене невийде таск менеджер переписати,text,
320,153568,2021-06-24 10:27:03+00:00,PeerUser(user_id=511986933),138918380,,А можеш найближчим часом передеплоїти,text,
321,153567,2021-06-24 10:01:05+00:00,,511986933,,Я його ще не передплоював,text,
322,153566,2021-06-24 09:59:50+00:00,PeerUser(user_id=511986933),138918380,,А чому нічого не шукає ?,text,
323,153557,2021-06-24 09:24:29+00:00,,511986933,,Але напевно нічого не шукає,text,
324,153556,2021-06-24 09:24:23+00:00,,511986933,,Мав би,text,
325,153555,2021-06-24 09:06:01+00:00,PeerUser(user_id=511986933),138918380,,Він працює ?,text,
326,153554,2021-06-24 09:05:56+00:00,PeerUser(user_id=511986933),138918380,,Що там по вебу до речі ?,text,
327,153553,2021-06-24 08:32:54+00:00,,511986933,,вже,text,
328,153552,2021-06-24 08:31:39+00:00,PeerUser(user_id=511986933),138918380,,Напиши коли зможеш,text,
329,153551,2021-06-24 07:58:17+00:00,,511986933,,11:30,text,
330,153550,2021-06-24 07:57:04+00:00,PeerUser(user_id=511986933),138918380,,А до котрої у тебе зустріч ?,text,
331,153549,2021-06-24 07:56:46+00:00,,511986933,,"Я на зустрічі, не можу поки",text,
332,153548,2021-06-24 07:56:39+00:00,,511986933,,Привіт,text,
333,153547,2021-06-24 07:29:52+00:00,PeerUser(user_id=511986933),138918380,,Або краще зателефонуй),text,
334,153545,2021-06-24 07:00:26+00:00,PeerUser(user_id=511986933),138918380,,Напиши коли у тебе найраніше вийде зізвонитися,text,
335,153544,2021-06-24 07:00:03+00:00,PeerUser(user_id=511986933),138918380,,А у кроулерів лінки закінчилися,text,
336,153543,2021-06-24 06:59:45+00:00,PeerUser(user_id=511986933),138918380,,Я все ще не можу до убунти доступитися,text,
337,153542,2021-06-24 06:59:30+00:00,PeerUser(user_id=511986933),138918380,,Привіт! Треба буде реально чим пошвидше зізвонитися,text,
338,153541,2021-06-23 22:24:43+00:00,PeerUser(user_id=511986933),138918380,,Десь на 10.00 ?,text,
339,153540,2021-06-23 22:23:54+00:00,PeerUser(user_id=511986933),138918380,,Десь зранку,text,
340,153539,2021-06-23 22:23:39+00:00,PeerUser(user_id=511986933),138918380,,У тебе буде завтра якось час сколатися на 10 хв щоб знову заранити ?,text,
341,153538,2021-06-23 22:23:05+00:00,PeerUser(user_id=511986933),138918380,,Завтра просто новий індекс створю із лінками наступними,text,
342,153537,2021-06-23 22:22:45+00:00,PeerUser(user_id=511986933),138918380,,Там просто дещо грузиться поки незрозуміле),text,
343,153536,2021-06-23 22:22:29+00:00,PeerUser(user_id=511986933),138918380,,Завтра вийде,text,
344,153535,2021-06-23 22:22:25+00:00,PeerUser(user_id=511986933),138918380,,Я все ще не можу на убунту зайти,text,
345,153534,2021-06-23 22:06:48+00:00,PeerUser(user_id=511986933),138918380,,,text,
346,153533,2021-06-23 22:02:14+00:00,PeerUser(user_id=511986933),138918380,,,text,
347,153532,2021-06-23 21:59:34+00:00,PeerUser(user_id=511986933),138918380,,,text,
348,153531,2021-06-23 21:45:26+00:00,PeerUser(user_id=511986933),138918380,"MessageFwdHeader(date=datetime.datetime(2021, 6, 23, 14, 21, 7, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=511986933), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,text,
349,153530,2021-06-23 21:32:08+00:00,PeerUser(user_id=511986933),138918380,,код там весь для того є,text,
350,153529,2021-06-23 21:32:03+00:00,PeerUser(user_id=511986933),138918380,,а ти ще не спиш ? маєш 5 хв бо треба поставити код що буде добавляти лінки що треба ще спарсити в інший індекс,text,
351,153528,2021-06-23 21:24:27+00:00,,511986933,,це база,photo,
352,153527,2021-06-23 21:23:49+00:00,,511986933,,за годину з хвостиком,text,
353,153526,2021-06-23 21:22:55+00:00,,511986933,,Вже є 163к сторінок тотал😱,text,
354,153525,2021-06-23 21:22:13+00:00,,511986933,,,photo,
355,153524,2021-06-23 21:22:13+00:00,,511986933,,,photo,
356,153523,2021-06-23 21:22:13+00:00,,511986933,,,photo,
357,153522,2021-06-23 21:22:13+00:00,,511986933,,,photo,
358,153521,2021-06-23 21:21:29+00:00,PeerUser(user_id=511986933),138918380,,просто на убунту не можу поки зайти,text,
359,153520,2021-06-23 21:21:21+00:00,PeerUser(user_id=511986933),138918380,,скинь скріни з датагрпа та декількох кроулерів як вони працюють,text,
360,153519,2021-06-23 20:02:26+00:00,PeerUser(user_id=511986933),138918380,,"INDEX_ELASTIC_UKR_COLLECTED_DATA=""prod_ukr_data1""
INDEX_ELASTIC_RU_COLLECTED_DATA=""prod_ru_data1""
INDEXES_ELASTIC_LINKS=""prod_domains1 prod_domains2 prod_domains3""

INDEX_CONFIG_ELASTIC=""prod_config""",text,
361,153514,2021-06-23 19:42:12+00:00,,511986933,,добре я вже чекаю,text,
362,153513,2021-06-23 19:41:43+00:00,PeerUser(user_id=511986933),138918380,,Давай я тобі сам зателефоную,text,
363,153512,2021-06-23 19:37:03+00:00,,511986933,,За 4хв дзвоню,text,
364,153510,2021-06-23 19:03:55+00:00,,511986933,,Вже їду додому,text,
365,153504,2021-06-23 18:44:29+00:00,PeerUser(user_id=511986933),138918380,,Ти ще довго ?),text,
366,153500,2021-06-23 14:32:53+00:00,,511986933,,"https://zaxid.net/lvivskiy_vinahidnik_zapatentuvav_sviy_pristriy_dlya_dopomogi_nezryachim_n1511735
https://womo.ua/dmitro-lopushanskiy-ne-chekayte-poki-znannya-vpadut-vam-na-golovu/
http://portal.uz.gov.ua/2021/03/31/dmitro-lopushanskij-z-viborom-profesiyi-ya-ne-pomilivsya/
https://wz.lviv.ua/news/425837-vynakhid-lvivskoho-studenta-otrymav-patent
https://lviv.24tv.ua/ukrayinskiy_student_stvoriv_unikalniy_pristriy_dlya_nezryachih_foto_video_n1271067",photo,
367,153499,2021-06-23 14:25:40+00:00,PeerUser(user_id=511986933),138918380,,176.120.105.111,text,
368,153498,2021-06-23 14:23:04+00:00,PeerUser(user_id=511986933),138918380,,,text,
369,153495,2021-06-23 14:18:15+00:00,PeerUser(user_id=511986933),138918380,,"165.22.93.33
165.22.84.147",text,
370,153494,2021-06-23 14:11:37+00:00,,511986933,,"Account 1 (47$) - Nastia
1x48 for Elastic 2 weeks = 24$
2x48  for Crawlers 1 week = 24$

Account 2 (63$) - Dima
1x48 for Elastic 2 weeks = 24$
2x48  for Crawlers 1 week = 24$
1x18  for Web 2 weeks = 9$

Account 3 (100$) - Ya
2x48 for Elastic 2 weeks = 48$
1x24 for Task Manager 1 week = 12$
4x48 for Crawlers 1 week = 48$",text,
371,153493,2021-06-23 14:03:35+00:00,,511986933,,1хв,text,
372,153492,2021-06-23 14:03:13+00:00,PeerUser(user_id=511986933),138918380,,ще довго ?),text,
373,153491,2021-06-23 13:47:32+00:00,PeerUser(user_id=511986933),138918380,,окей,text,
374,153490,2021-06-23 13:47:25+00:00,,511986933,,Зрозумів що голодний😅,text,
375,153489,2021-06-23 13:47:19+00:00,,511986933,,Я ще поїм,text,
376,153488,2021-06-23 13:47:16+00:00,,511986933,,Давай за 15хв,text,
377,153485,2021-06-23 13:34:55+00:00,PeerUser(user_id=511986933),138918380,,зателефонуй мені тоді,text,
378,153484,2021-06-23 13:34:49+00:00,PeerUser(user_id=511986933),138918380,,окей,text,
379,153483,2021-06-23 13:33:38+00:00,,511986933,,давай за 5хв,text,
380,153482,2021-06-23 13:33:35+00:00,,511986933,,зачекай,text,
381,153481,2021-06-23 13:33:30+00:00,PeerUser(user_id=511986933),138918380,,Зараз зателефоную тобі,text,
382,153480,2021-06-23 13:33:22+00:00,PeerUser(user_id=511986933),138918380,,Го зараз тоді заранимо код,text,
383,153479,2021-06-23 13:32:40+00:00,,511986933,,,photo,
384,153478,2021-06-23 13:32:40+00:00,,511986933,,,photo,
385,153477,2021-06-23 13:30:52+00:00,PeerUser(user_id=511986933),138918380,,кинь скріни,text,
386,153476,2021-06-23 13:29:42+00:00,PeerUser(user_id=511986933),138918380,,herasymuk@ucu.edu.ua,text,
387,153475,2021-06-23 13:29:29+00:00,PeerUser(user_id=511986933),138918380,"MessageFwdHeader(date=datetime.datetime(2021, 5, 28, 19, 49, 35, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=511986933), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,text,
388,153473,2021-06-23 12:54:20+00:00,,511986933,,Я тебе хочу в системі зареєструвати епамівській,text,
389,153472,2021-06-23 12:54:02+00:00,,511986933,,"Денис, скинь мені пліз своє резюме та імейл, з яким ти в епам подавався",text,
390,153469,2021-06-23 12:01:06+00:00,,511986933,,Де можеа переглянути пропозиції,text,
391,153468,2021-06-23 12:00:53+00:00,,511986933,,Там є цілий сайт з бенефітами,text,
392,153465,2021-06-23 11:33:13+00:00,PeerUser(user_id=511986933),138918380,,так а точніше там не розписано ?,text,
393,153463,2021-06-23 11:23:15+00:00,,511986933,,"Та, тут дуже багато всього)",text,
394,153461,2021-06-23 11:19:47+00:00,PeerUser(user_id=511986933),138918380,,я про ці,photo,
395,153460,2021-06-23 11:19:27+00:00,PeerUser(user_id=511986933),138918380,,"Мені от цікаво, а ти за бенефіти різні щось детальніше зміг дізнатися коли вже у систему увійшов ?",text,
396,153450,2021-06-23 10:01:16+00:00,PeerUser(user_id=511986933),138918380,,"зрозумів, дякую!",text,
397,153449,2021-06-23 09:59:26+00:00,,511986933,,Я на курсері колись щось проходив по дискретці і завантажив туди це,text,
398,153448,2021-06-23 09:38:29+00:00,PeerUser(user_id=511986933),138918380,,Просто я з курсери маю хіба сертифікат ну і із конкурсу майкрософт,text,
399,153447,2021-06-23 09:37:57+00:00,PeerUser(user_id=511986933),138918380,,Привіт Діма! А що ти тут завантажував ? Сертифікат з якогось із курсів ?,photo,
400,153442,2021-06-22 20:27:13+00:00,,511986933,,супер))),text,
401,153441,2021-06-22 20:26:52+00:00,PeerUser(user_id=511986933),138918380,,а раніше розганялося та падало швидко)),text,
402,153440,2021-06-22 20:26:42+00:00,PeerUser(user_id=511986933),138918380,,і так  ітримає,text,
403,153439,2021-06-22 20:26:39+00:00,PeerUser(user_id=511986933),138918380,,а тут одразу,text,
404,153438,2021-06-22 20:26:32+00:00,PeerUser(user_id=511986933),138918380,,у мене на попередньому коді ніколи до 30 % процесора не забирало при 4 інстансах на моїй машині,text,
405,153437,2021-06-22 20:25:56+00:00,PeerUser(user_id=511986933),138918380,,бо може бути дуже гаряче)),text,
406,153436,2021-06-22 20:25:49+00:00,PeerUser(user_id=511986933),138918380,,про всяк щоб там гроші всі не зєерло,text,
407,153435,2021-06-22 20:25:38+00:00,PeerUser(user_id=511986933),138918380,,але краще завтра,text,
408,153434,2021-06-22 20:25:34+00:00,PeerUser(user_id=511986933),138918380,,та,text,
409,153433,2021-06-22 20:25:29+00:00,,511986933,,ти вже готовий?,text,
410,153432,2021-06-22 20:25:23+00:00,PeerUser(user_id=511986933),138918380,,я також думаю завтра,text,
411,153431,2021-06-22 20:25:23+00:00,,511986933,,як тобі краще?,text,
412,153430,2021-06-22 20:25:16+00:00,,511986933,,але краще завтра,text,
413,153429,2021-06-22 20:25:07+00:00,,511986933,,можна і сьогодні,text,
414,153428,2021-06-22 20:24:53+00:00,,511986933,,Супер),text,
415,153427,2021-06-22 20:18:40+00:00,PeerUser(user_id=511986933),138918380,,коли запускати будемо наших кроулерів ?),text,
416,153426,2021-06-22 20:16:12+00:00,PeerUser(user_id=511986933),138918380,,це три тільки у себе на компі заранив,text,
417,153425,2021-06-22 20:16:01+00:00,PeerUser(user_id=511986933),138918380,,Яка  краса)),photo,
418,153415,2021-06-22 19:05:12+00:00,PeerUser(user_id=511986933),138918380,,Зараз затещу,text,
419,153414,2021-06-22 19:05:03+00:00,PeerUser(user_id=511986933),138918380,,Круто!,text,
420,153413,2021-06-22 19:04:31+00:00,,511986933,,запустив кластер і встановив всім нодам укр плагін,text,
421,153412,2021-06-22 19:04:02+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 22, 18, 52, 44, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Кластер:
161.35.73.76:9200
161.35.73.74:9200
161.35.73.208:9200
164.90.163.51:9200",text,
422,153411,2021-06-22 19:03:56+00:00,,511986933,,http://161.35.73.76:9200/_cluster/health?pretty,text,
423,153410,2021-06-22 18:53:48+00:00,,511986933,,Хай це повідомлення просто буде в нашому чаті,text,
424,153407,2021-06-22 18:52:58+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 22, 18, 52, 45, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",sudo /usr/share/elasticsearch/bin/elasticsearch-plugin install analysis-ukrainian,text,
425,153401,2021-06-22 17:25:43+00:00,,511986933,,"Account 1 (47$) - Nastia
1x48 for Elastic 2 weeks = 24$
2x48 1 week = 24$

Account 2 (63$) - Dima
1x48 for Elastic 2 weeks = 24$
2x48 1 week = 24$
1x18 2 weeks = 9$

Account 3 (100$) - Ya
2x48 for Elastic 2 weeks = 48$
4x48 1 week = 48$",text,
426,153400,2021-06-22 17:04:35+00:00,PeerUser(user_id=511986933),138918380,,ну дзвони,text,
427,153399,2021-06-22 17:04:18+00:00,,511986933,,Дзвоню тобі,text,
428,153398,2021-06-22 17:04:12+00:00,,511986933,,Денис,text,
429,153396,2021-06-22 16:25:13+00:00,PeerUser(user_id=511986933),138918380,,добре,text,
430,153395,2021-06-22 16:20:28+00:00,,511986933,,Зараз буду займатися кластером,text,
431,153394,2021-06-22 16:20:12+00:00,,511986933,,Я от якраз додому приїхав з офісу,text,
432,153393,2021-06-22 16:20:01+00:00,,511986933,,Вже закінчився,text,
433,153390,2021-06-22 14:49:16+00:00,PeerUser(user_id=511986933),138918380,,До котрої у тебе робочий день ?),text,
434,153352,2021-06-22 10:43:47+00:00,,511986933,,Добре,text,
435,153351,2021-06-22 10:39:03+00:00,PeerUser(user_id=511986933),138918380,,"може у тебе вийде ? Вибач, що так (",text,
436,153350,2021-06-22 10:38:24+00:00,PeerUser(user_id=511986933),138918380,,мабуть я створив ці акаунти ще коли ми в конкурсі на першому курсі брали участь. Там Олесь з моїми акаунтами щось грався),text,
437,153349,2021-06-22 10:37:38+00:00,PeerUser(user_id=511986933),138918380,,вони може по cardholder якось мабуть перевіряють,text,
438,153348,2021-06-22 10:37:20+00:00,PeerUser(user_id=511986933),138918380,,у нас трабли — у мене походу вже є два акаунти на діджитал оушин. Я пробував деактивувати та ще раз зайти по тому фрі трайал але не виходило . Пробував навіть із лєвого акаунту зайти але воно мене взагалі тоді заблокувало і не дало ні створити акаунт і також заблокувало мій акаунт там де була та сама картка,text,
439,153346,2021-06-22 09:47:19+00:00,PeerUser(user_id=511986933),138918380,,дякую!,text,
440,153345,2021-06-22 09:42:44+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 8, 18, 29, 10, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",https://try.digitalocean.com/freetrialoffer/,text,
441,153344,2021-06-22 09:39:10+00:00,PeerUser(user_id=511986933),138918380,,?,text,
442,153342,2021-06-22 09:32:40+00:00,PeerUser(user_id=511986933),138918380,,а по якій там лінці реєструватися треба щоб промо грош отримати ?,text,
443,153340,2021-06-22 09:21:29+00:00,,511986933,,"Якщо так, то скинь креди",text,
444,153339,2021-06-22 09:21:24+00:00,,511986933,,Ти вже зареєстрував аккаунт?,text,
445,153338,2021-06-22 09:21:15+00:00,,511986933,,"Окей, подивимося",text,
446,153337,2021-06-22 09:21:10+00:00,,511986933,,Привіт),text,
447,153327,2021-06-22 07:23:06+00:00,PeerUser(user_id=511986933),138918380,,Привіт! Я там по нодах подумав то краще мабуть буде 5 брати щоб не мало),text,
448,153325,2021-06-21 21:25:50+00:00,,511986933,,На Брюховицькому,text,
449,153324,2021-06-21 21:19:53+00:00,PeerUser(user_id=511986933),138918380,,А на якому озері ти був?),text,
450,153323,2021-06-21 21:19:40+00:00,PeerUser(user_id=511986933),138918380,,Прікольно),text,
451,153322,2021-06-21 21:18:04+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 21, 20, 44, 44, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,49
452,153321,2021-06-21 21:18:04+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 21, 20, 40, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
453,153320,2021-06-21 21:18:04+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 21, 20, 40, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
454,153319,2021-06-21 21:18:04+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 21, 20, 40, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
455,153318,2021-06-21 21:18:04+00:00,,511986933,"MessageFwdHeader(date=datetime.datetime(2021, 6, 21, 20, 47, 14, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=138918380), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",У мене сьогодні супер емоції),text,
456,153317,2021-06-21 21:17:54+00:00,,511986933,,"Я то по телефону вже якось розкажу, не маю сили писати)",text,
457,153316,2021-06-21 21:17:38+00:00,,511986933,,"Такс, добре",text,
458,153314,2021-06-21 21:02:48+00:00,PeerUser(user_id=511986933),138918380,,Якщо засетапиш кластер раніше то пиши. Просто мені треба буде ще спочатку самому з кластером ще потестувати,text,
459,153313,2021-06-21 19:14:30+00:00,PeerUser(user_id=511986933),138918380,,там кроулер добре працює)),text,
460,153312,2021-06-21 19:13:14+00:00,PeerUser(user_id=511986933),138918380,,ти до речі напиши завтра коли зможемо запустити кроулерів. У мене десь після 19.00 вийде,text,
461,153311,2021-06-21 18:57:21+00:00,PeerUser(user_id=511986933),138918380,,ПриватБанк обвалиться самим останнім. Він по типу державного банку. Якщо впаде приватбанк то для держави то дуже серйозні проблеми. Він навіть пару років тому коли був обвал банків нормально вистояв навідміну від інших банків,text,
462,153310,2021-06-21 18:55:53+00:00,PeerUser(user_id=511986933),138918380,,просто мені якось таку думку мама підказала,text,
463,153309,2021-06-21 18:55:33+00:00,PeerUser(user_id=511986933),138918380,,а ти не думав про те що ПриватБанк  більш надійніший ніж МоноБанк ?,text,
464,153301,2021-06-21 15:15:45+00:00,PeerUser(user_id=511986933),138918380,,Треба буде якось запитати у нього,text,
465,153300,2021-06-21 15:15:32+00:00,PeerUser(user_id=511986933),138918380,,А з Славіком так і не погуляли),text,
466,153296,2021-06-21 10:20:42+00:00,PeerUser(user_id=511986933),138918380,,Треба буде мені акаунт відкривати на DO ?,text,
467,153295,2021-06-21 10:20:26+00:00,PeerUser(user_id=511986933),138918380,,Привіт! А що там по кластеру ?,text,
468,153250,2021-06-20 12:12:11+00:00,PeerUser(user_id=511986933),138918380,,напишеш тоді,text,
469,153249,2021-06-20 12:12:07+00:00,PeerUser(user_id=511986933),138918380,,окей,text,
470,153248,2021-06-20 12:12:04+00:00,PeerUser(user_id=511986933),138918380,,і точно 2 ноди треба буде на новому акаунті засетапити,text,
471,153247,2021-06-20 12:11:56+00:00,,511986933,,я ще подумаю над цим,text,
472,153246,2021-06-20 12:11:39+00:00,PeerUser(user_id=511986933),138918380,,там на різних акаунтах треба буде ноди засетапити,text,
473,153245,2021-06-20 12:11:23+00:00,PeerUser(user_id=511986933),138918380,,але там мабуть треба буде мені зареєструватися та скинути тобі пароль від DO ?,text,
474,153244,2021-06-20 12:10:51+00:00,,511986933,,"добре, я засетаплю",text,
475,153243,2021-06-20 12:10:03+00:00,PeerUser(user_id=511986933),138918380,,я просто код вроді  переписав але нормально затестити перформанс не можу бо еластік тупить,text,
476,153242,2021-06-20 12:09:23+00:00,PeerUser(user_id=511986933),138918380,,щоб до того поки ти більш менш вільним будеш це зробити,text,
