,id,date,from_id,to_id,fwd_from,message,type,duration
198,150398,2021-06-05 09:39:48+00:00,,511986933,,,text,
199,150397,2021-06-05 09:39:47+00:00,PeerUser(user_id=511986933),347963763,,а почему ты не согласился ?,text,
200,150396,2021-06-05 09:39:31+00:00,,511986933,,"класс, спасибо :)
хочешь в епам попробовать?)
я проходил у них собеседование и мне дали оффер на стронг мидла :)",text,
201,150395,2021-06-05 09:39:26+00:00,PeerUser(user_id=511986933),347963763,,очень крутой!!!,text,
202,150394,2021-06-05 09:39:01+00:00,PeerUser(user_id=511986933),347963763,,ты кстати подкаст на ДОУ слушаешь ?,text,
203,150393,2021-06-05 09:38:41+00:00,PeerUser(user_id=511986933),347963763,,ну как для первой работы то это точно,text,
204,150391,2021-06-05 09:38:26+00:00,PeerUser(user_id=511986933),347963763,,а там зарплаты очень хорошие,text,
205,150390,2021-06-05 09:38:17+00:00,PeerUser(user_id=511986933),347963763,,тебе также ж предлагали в ЕПАМ на мидла пойти,text,
206,150389,2021-06-05 09:38:03+00:00,PeerUser(user_id=511986933),347963763,,а в Украине зарплаты разработчиков очень большие в сравнении с затратами на жизнь,text,
207,150388,2021-06-05 09:37:11+00:00,PeerUser(user_id=511986933),347963763,,ой я как-то на них забил)) Просто в Украине мы из УКУ можемо очень многого достигнуть),text,
208,150387,2021-06-05 09:36:49+00:00,,511986933,,и может думаешь сходить на хакатон или конфу летом?),text,
209,150386,2021-06-05 09:36:25+00:00,,511986933,,"круто)
а в гугл\амазон\фб у кого-то получилось попасть?)",text,
210,150384,2021-06-05 09:18:25+00:00,PeerUser(user_id=511986933),347963763,,Вклал у него многовато времени),text,
211,150383,2021-06-05 09:18:06+00:00,PeerUser(user_id=511986933),347963763,,Может быть полезным,text,
212,150382,2021-06-05 09:17:43+00:00,PeerUser(user_id=511986933),347963763,,Вот кстати резюме,text,
213,150381,2021-06-05 09:17:31+00:00,PeerUser(user_id=511986933),347963763,"MessageFwdHeader(date=datetime.datetime(2021, 5, 28, 19, 49, 35, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=511986933), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,text,
214,150380,2021-06-05 09:15:54+00:00,PeerUser(user_id=511986933),347963763,,,voice,79
215,150379,2021-06-05 09:11:57+00:00,,511986933,,и как прошла твоя стажировка?),text,
216,150378,2021-06-05 09:11:22+00:00,,511986933,,"кстати, а как со стажировками/хакатонами/конференциями?)
получилось попасть или может нашел что-то интересное?)",text,
217,150377,2021-06-05 09:09:57+00:00,,511986933,,"ага, плюсуюю)",text,
218,150374,2021-06-05 08:59:42+00:00,PeerUser(user_id=511986933),347963763,,вот такой веб на реакте мне нравиться)),text,
219,150373,2021-06-05 08:59:30+00:00,PeerUser(user_id=511986933),347963763,,там больше с логикой стейтов и пропсами нужно играться,text,
220,150372,2021-06-05 08:59:15+00:00,PeerUser(user_id=511986933),347963763,,на реакте вообще очень легко новые стилизированые компоненты добавлять,text,
221,150371,2021-06-05 08:58:26+00:00,PeerUser(user_id=511986933),347963763,,спасибо) там еще немного по дизайну Дима доделает,text,
222,150370,2021-06-05 08:54:33+00:00,,511986933,,"кстати, мне еще у вас очень понравилась адаптивность верстки - это отдельный respect-point :)",text,
223,150369,2021-06-05 08:53:18+00:00,,511986933,,"согласен - это сложнее, но прикольнее)",text,
224,150368,2021-06-05 08:52:58+00:00,PeerUser(user_id=511986933),347963763,,Кнопками можно его лучше направлять,text,
225,150367,2021-06-05 08:52:53+00:00,,511986933,,Correcting.. и change.. это одно и тоже),text,
226,150366,2021-06-05 08:52:42+00:00,PeerUser(user_id=511986933),347963763,,Мне кажеться тогда у юзера будет очень много свободы и можно очень много багов словить,text,
227,150365,2021-06-05 08:51:05+00:00,PeerUser(user_id=511986933),347963763,,2. Correcting ... Это что такое ?) Там есть change video parameters на страничке результата,text,
228,150364,2021-06-05 08:50:46+00:00,,511986933,,вот эту штуку мы задумывали с дизайнером как интерактивное меню с плавным наполнением шкалы,photo,
229,150363,2021-06-05 08:49:56+00:00,PeerUser(user_id=511986933),347963763,,Ты же ж видео можешь загрузить,text,
230,150362,2021-06-05 08:49:45+00:00,PeerUser(user_id=511986933),347963763,,А что за 1. Upload video ?,text,
231,150360,2021-06-05 08:48:24+00:00,,511986933,,"Sign up, Log out, Terms of Use, Privacy Policy, 1. Upload video, 2. Correcting music features, 3. Result and share, музыка сама не выключается после того как я нажал Next и мои параметры музыки, которые я ввел сбрасываются, если к ним потом вернусь после готового видео",text,
232,150356,2021-06-05 08:41:36+00:00,PeerUser(user_id=511986933),347963763,,Таи вроде все должно работаьь,text,
233,150355,2021-06-05 08:41:28+00:00,PeerUser(user_id=511986933),347963763,,А какие у тебя кнопочки не работают ?,text,
234,150354,2021-06-05 08:31:30+00:00,,511986933,,"да, выглядит круто 🔥

конечно, еще не все кнопочки работают, не сохраняются выбранные мною параметры и не везде есть дизайн, но в целом очень круто получилось! 
Вы большие молодцы за такой короткий срок сделать столько работы 👍",text,
235,150347,2021-06-05 08:23:24+00:00,,511986933,,"да, но самоподписанным сертификатам не доверяют :)",text,
236,150346,2021-06-05 08:23:17+00:00,PeerUser(user_id=511986933),347963763,,работает,text,
237,150345,2021-06-05 08:23:15+00:00,PeerUser(user_id=511986933),347963763,,ага есть,text,
238,150344,2021-06-05 08:22:58+00:00,,511986933,,вернул на http),text,
239,150343,2021-06-05 08:15:47+00:00,PeerUser(user_id=511986933),347963763,,что-то не очень работает,text,
240,150342,2021-06-05 08:15:41+00:00,PeerUser(user_id=511986933),347963763,,,photo,
241,150332,2021-06-05 08:07:09+00:00,PeerUser(user_id=511986933),347963763,,что за метод ?,text,
242,150331,2021-06-05 08:06:56+00:00,PeerUser(user_id=511986933),347963763,,а это законно?),text,
243,150330,2021-06-05 08:06:51+00:00,PeerUser(user_id=511986933),347963763,,прикольный метод,text,
244,150329,2021-06-05 08:06:34+00:00,,511986933,,да,text,
245,150328,2021-06-05 08:06:28+00:00,,511986933,,"в фласке есть метод, который позволяет в целях разработки и тестирования ""на лету"" подписывать сертификаты и гнать веб-поток через https",text,
246,150324,2021-06-05 08:05:57+00:00,PeerUser(user_id=511986933),347963763,,это для того как-оно бы во вкладке выглядело ?,text,
247,150323,2021-06-05 08:05:07+00:00,,511986933,,вместо этого :),photo,
248,150322,2021-06-05 08:04:51+00:00,PeerUser(user_id=511986933),347963763,,не разбераюсь пока,text,
249,150321,2021-06-05 08:04:38+00:00,PeerUser(user_id=511986933),347963763,,просто не очень шарю,text,
250,150320,2021-06-05 08:04:33+00:00,PeerUser(user_id=511986933),347963763,,а зачем он ?,text,
251,150319,2021-06-05 08:04:25+00:00,,511986933,,вот вам еще favicon для сайта),text,
252,150318,2021-06-05 08:04:14+00:00,,511986933,,,text,
253,150317,2021-06-05 07:57:14+00:00,PeerUser(user_id=511986933),347963763,,а что ты сделал ?),text,
254,150316,2021-06-05 07:57:10+00:00,PeerUser(user_id=511986933),347963763,,окей затещу,text,
255,150315,2021-06-05 07:56:56+00:00,,511986933,,"все, теперь идет соединение по https",text,
256,150314,2021-06-05 07:44:24+00:00,PeerUser(user_id=511986933),347963763,,у меня в хроме также работает,text,
257,150313,2021-06-05 07:44:12+00:00,PeerUser(user_id=511986933),347963763,,https://www.harmix.com.ua/,photo,
258,150312,2021-06-05 07:44:10+00:00,PeerUser(user_id=511986933),347963763,,кстати если хочешь тот баг на сайте пофиксить с тем что картинки не подружает то проверять можешь у firefox,text,
259,150302,2021-06-05 07:39:35+00:00,PeerUser(user_id=511986933),347963763,,ну пока толко на незащищоном,text,
260,150301,2021-06-05 07:39:25+00:00,PeerUser(user_id=511986933),347963763,,все равно нужно будет делать,text,
261,150300,2021-06-05 07:39:19+00:00,PeerUser(user_id=511986933),347963763,,попробуй,text,
262,150299,2021-06-05 07:39:05+00:00,,511986933,,"я могу за пару минут через https пробросить с самоподписанным сертификатом. браузер таким сертификатам не очень доверяет, но должно сработать)",text,
263,150293,2021-06-05 07:38:31+00:00,PeerUser(user_id=511986933),347963763,,но пока она никуда не отправляет,text,
264,150291,2021-06-05 07:38:18+00:00,PeerUser(user_id=511986933),347963763,,мы там даже кнопочку фидбек добавили,text,
265,150289,2021-06-05 07:37:18+00:00,PeerUser(user_id=511986933),347963763,,сейчас по стилям еще дофиксим но оно работает!!!,text,
266,150288,2021-06-05 07:36:58+00:00,PeerUser(user_id=511986933),347963763,,Глянь),text,
267,150287,2021-06-05 07:36:53+00:00,PeerUser(user_id=511986933),347963763,,http://evening-ocean-61945.herokuapp.com/,text,
268,150286,2021-06-05 07:35:14+00:00,PeerUser(user_id=511986933),347963763,,там можно просто на незащищоный линк зайти,text,
269,150285,2021-06-05 07:35:01+00:00,PeerUser(user_id=511986933),347963763,,я придумал,text,
270,150284,2021-06-05 07:33:21+00:00,PeerUser(user_id=511986933),347963763,,можно как-то пофиксить без удаления работы с этой апишкй ?,text,
271,150283,2021-06-05 07:32:50+00:00,PeerUser(user_id=511986933),347963763,,vjты случайно не знаешь как это пофиксить ?,text,
272,150282,2021-06-05 07:32:30+00:00,PeerUser(user_id=511986933),347963763,,ns ckexfqyj yt pyftim rfr 'nj gjabrcbnnm &,text,
273,150281,2021-06-05 07:32:12+00:00,PeerUser(user_id=511986933),347963763,,я просто хотел захостить,text,
274,150280,2021-06-05 07:32:05+00:00,PeerUser(user_id=511986933),347963763,,хероку просит https,text,
275,150279,2021-06-05 07:31:54+00:00,PeerUser(user_id=511986933),347963763,,,photo,
276,150278,2021-06-05 07:31:54+00:00,,511986933,,хай),text,
277,150277,2021-06-05 07:31:53+00:00,PeerUser(user_id=511986933),347963763,,там с той апишкой есть такие приколы с деплойментом,text,
278,150276,2021-06-05 07:31:39+00:00,PeerUser(user_id=511986933),347963763,,привет Назар!,text,
279,150133,2021-06-04 19:00:17+00:00,PeerUser(user_id=511986933),347963763,,а ты мог бы из сервера уберать с названий extra_music апострофи,text,
280,150099,2021-06-04 17:26:32+00:00,,511986933,,"у меня все работает)

к сожалению, у нас пока не очень продвинутое логирование, чтобы мы могли по одному сообщению об ошибке восстановить весь ход событий и повторить у себя ошибку.
поэтому пока просто предложи ей еще раз загрузить видео, и если не выйдет, то пускай его нам отправит, чтобы мы могли протестить :)",text,
281,150098,2021-06-04 17:22:08+00:00,,511986933,,а у меня отображает),text,
282,150097,2021-06-04 17:20:47+00:00,,511986933,,"система не детерминирована. то есть, для одного и того же видео может подобраться разная музыка в зависимости от того, в ""какую сторону поведет"" модели ИИ",text,
283,150078,2021-06-04 16:38:36+00:00,PeerUser(user_id=511986933),347963763,,,text,
284,150077,2021-06-04 16:38:35+00:00,PeerUser(user_id=511986933),347963763,,у тебя что-то там сайт немного баги имеет,text,
285,149933,2021-06-04 14:56:41+00:00,PeerUser(user_id=511986933),347963763,,просто для этого же видео разные video_id и оно должно думають что нужно заново подбирать и должно подбирать наилучшее,text,
286,149932,2021-06-04 14:55:40+00:00,PeerUser(user_id=511986933),347963763,,кстати Нзаар еще интересно а почему когда я на сервер отправляю одно и тоже видео то оно разную музыку подбирает ?,text,
287,149918,2021-06-04 14:19:13+00:00,PeerUser(user_id=511986933),347963763,"MessageFwdHeader(date=datetime.datetime(2021, 6, 4, 14, 18, 39, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=365724713), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Здравствуйте!
Я загрузила видео, залала параметры. Система предложила мне музыку и дополн. варианты. Я выбрала номер 3 из доп. вариантов, и тут что-то пошло не так. Далее не работает",text,
288,149728,2021-06-03 17:12:17+00:00,,511986933,,хорошо :),text,
289,149727,2021-06-03 17:12:07+00:00,PeerUser(user_id=511986933),347963763,,спасибо) Но пока сейчас не могу до компа добраться. Потом напишу все ли ок,text,
290,149719,2021-06-03 17:09:01+00:00,,511986933,,попробуй сейчас,text,
291,149710,2021-06-03 17:01:50+00:00,,511986933,,пару минут,text,
292,149709,2021-06-03 17:01:48+00:00,,511986933,,ок,text,
293,149708,2021-06-03 17:01:44+00:00,PeerUser(user_id=511986933),347963763,,да,text,
294,149707,2021-06-03 17:01:37+00:00,,511986933,,"то есть только не видно X-Extra-Info-JSON, верно?)",text,
295,149706,2021-06-03 17:00:52+00:00,PeerUser(user_id=511986933),347963763,,оно ж параметры правильно подставляет для музыки у видео,text,
296,149705,2021-06-03 17:00:31+00:00,PeerUser(user_id=511986933),347963763,,вроде все нормально работает,text,
297,149691,2021-06-03 16:54:11+00:00,,511986933,,а запрос на /analyse-video проходит нормально?,text,
298,149686,2021-06-03 16:47:39+00:00,PeerUser(user_id=511986933),347963763,,ну что у тебя біло время додать те хедеры ?,text,
299,149667,2021-06-03 14:17:32+00:00,PeerUser(user_id=511986933),347963763,,Спасибо за видео),text,
300,149666,2021-06-03 14:17:12+00:00,PeerUser(user_id=511986933),347963763,,Напиши когда добавишь хедеры,text,
301,149665,2021-06-03 13:53:32+00:00,,511986933,,"Молодцы 👍
Выглядит круто 🔥",text,
302,149664,2021-06-03 13:53:17+00:00,,511986933,,красивый респонз :),text,
303,149663,2021-06-03 13:52:55+00:00,,511986933,,нет. аудио поток в видео игнорируется),text,
304,149662,2021-06-03 13:52:39+00:00,,511986933,,такое бывает),text,
305,149661,2021-06-03 13:52:11+00:00,,511986933,,,video,15
306,149660,2021-06-03 13:52:11+00:00,,511986933,,,video,37
307,149659,2021-06-03 13:52:11+00:00,,511986933,,,video,16
308,149658,2021-06-03 13:51:07+00:00,,511986933,,вот:,text,
309,149634,2021-06-03 10:49:25+00:00,PeerUser(user_id=511986933),347963763,,пока вот так)),text,
310,149633,2021-06-03 10:49:17+00:00,PeerUser(user_id=511986933),347963763,"MessageFwdHeader(date=datetime.datetime(2021, 6, 3, 10, 42, 45, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=511986933), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,53
311,149632,2021-06-03 10:48:07+00:00,PeerUser(user_id=511986933),347963763,,из сервера вот такой респонс дает,photo,
312,149628,2021-06-03 10:30:36+00:00,PeerUser(user_id=511986933),347963763,,это не может никак быит связано с тем  что я прям обработаное видео уже с музыкой ему кинул ?,text,
313,149627,2021-06-03 10:30:07+00:00,PeerUser(user_id=511986933),347963763,,кстати еще интересно почему оно когда все Any поставил и отправил на сервер то она класическую какую-то музыку подобрало,text,
314,149626,2021-06-03 10:26:41+00:00,PeerUser(user_id=511986933),347963763,,обработаное видео приходит,text,
315,149625,2021-06-03 10:26:33+00:00,PeerUser(user_id=511986933),347963763,,там кстати апка работает)),text,
316,149624,2021-06-03 10:26:24+00:00,PeerUser(user_id=511986933),347963763,,и может еще несколько,text,
317,149623,2021-06-03 10:26:05+00:00,PeerUser(user_id=511986933),347963763,"MessageFwdHeader(date=datetime.datetime(2020, 6, 19, 14, 30, 40, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=347963763), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,11
318,149622,2021-06-03 10:26:05+00:00,PeerUser(user_id=511986933),347963763,,это без музыки у тебя есть ?,text,
319,149621,2021-06-03 10:25:50+00:00,PeerUser(user_id=511986933),347963763,,а можешь скинуть мне какие-то необработаные видео для презентации для нашей апки ?,text,
320,149620,2021-06-03 09:46:40+00:00,,511986933,,последняя версия бота - рабочая @harmix_bot 😉,text,
321,149619,2021-06-03 09:46:13+00:00,PeerUser(user_id=511986933),347963763,,просто может там что-то поменялось потому переспросил,text,
322,149618,2021-06-03 09:45:54+00:00,PeerUser(user_id=511986933),347963763,,ага окей),text,
323,149617,2021-06-03 09:44:55+00:00,,511986933,,там вроде просто видео мы слали на analyze и json на combine. и на выходе получали видео\линку и в заголовках инфу про песни. можешь в боте глянуть),text,
324,149616,2021-06-03 09:43:10+00:00,PeerUser(user_id=511986933),347963763,,,voice,17
325,149615,2021-06-03 09:42:13+00:00,,511986933,,да),text,
326,149614,2021-06-03 09:42:05+00:00,PeerUser(user_id=511986933),347963763,,,voice,17
327,149613,2021-06-03 09:41:17+00:00,,511986933,,"на api.harmix.com.ua только 2 ендпоинта. они тебе не сразу вернут video_id, как на 167, а надо будет ждать пока они тебе через время вернут параметры",text,
328,149612,2021-06-03 09:40:25+00:00,PeerUser(user_id=511986933),347963763,,про первый,text,
329,149611,2021-06-03 09:40:16+00:00,,511986933,,ты про api.harmix.com.ua или 167...?,text,
330,149610,2021-06-03 09:39:41+00:00,PeerUser(user_id=511986933),347963763,,Правильно я понимаю чтобы заюзать апишку продакшина то мне на analyse можна сразу слать запрос не ждав ответа а на сombine слать запрос и если видео не обработано то просто респонс из combine прийдет познее и мне никакого цикла для ожидания не нужно делать ?,text,
331,149609,2021-06-03 09:36:48+00:00,PeerUser(user_id=511986933),347963763,,Привет Назар!,text,
332,149499,2021-06-01 12:36:30+00:00,PeerUser(user_id=511986933),347963763,,спасибо),text,
333,149498,2021-06-01 12:36:27+00:00,PeerUser(user_id=511986933),347963763,,"ага, окей",text,
334,149497,2021-06-01 12:30:14+00:00,,511986933,,"вместо POST /analyse - api.harmix.com.ua/analyse-video, а вместо POST /combine - api.harmix.com.ua/combine-video-with-music и GET'ы вообще не надо)",text,
335,149496,2021-06-01 12:28:24+00:00,,511986933,,"вместо POST /analyse - api.harmix.ai/analyse-video, а вместо POST /combine - api.harmix.ai/combine-video-with-music и GET'ы вообще не надо)",text,
336,149495,2021-06-01 12:26:10+00:00,PeerUser(user_id=511986933),347963763,,Основываясь на том что мы использовали те 4 эндпоинта,text,
337,149494,2021-06-01 12:25:30+00:00,PeerUser(user_id=511986933),347963763,,Так что тогда нужно будет поменять ?,text,
338,149493,2021-06-01 12:25:04+00:00,,511986933,,"привет, да)",text,
339,149492,2021-06-01 12:24:40+00:00,PeerUser(user_id=511986933),347963763,,Можно ли на ту линку на которую я ботом слал использовать ?,text,
340,149491,2021-06-01 12:24:06+00:00,PeerUser(user_id=511986933),347963763,,Привет Назар! А какой самый юыстрый способ подключить твой сеовер к нашей апке ? Просто нам препод сказал что проэкт нужно сдать в эту пятницу до 23.59,text,
341,149413,2021-05-31 20:08:43+00:00,PeerUser(user_id=511986933),347963763,,ага окей спасибо,text,
342,149412,2021-05-31 20:02:36+00:00,,511986933,,"привет!
на сервере из-за того, что в жанре в слове Children's была одинарная кавычка, его json.dumps неправильно сериализировал.
я её уже убрал и все работает - теперь строку можно обычным json.loads десериализировать :)",text,
343,149410,2021-05-31 19:17:16+00:00,PeerUser(user_id=511986933),347963763,,может ты посмотришь и подумаешь как по другому его сериализовать,text,
344,149409,2021-05-31 19:16:56+00:00,PeerUser(user_id=511986933),347963763,,мы пробовали и одинарные кавычки реплейсить и разные такие штуки но не получаеться(,text,
345,149408,2021-05-31 19:16:12+00:00,PeerUser(user_id=511986933),347963763,,у нас что-то не сразу пошло,text,
346,149407,2021-05-31 19:16:11+00:00,PeerUser(user_id=511986933),347963763,,,text,
347,149406,2021-05-31 19:16:02+00:00,PeerUser(user_id=511986933),347963763,,привет Назар! есть прозьба. Можешь пожалуйста спробовать десериализировать ту строку с песнями у джейсон,text,
348,149215,2021-05-30 12:28:33+00:00,,511986933,,угу 😉,text,
349,149214,2021-05-30 12:21:47+00:00,PeerUser(user_id=511986933),347963763,,но лучше успеть апи доделать пока есть повод)),text,
350,149213,2021-05-30 12:18:47+00:00,,511986933,,"Привет :)
Можно)",text,
351,149212,2021-05-30 12:16:37+00:00,PeerUser(user_id=511986933),347963763,,Привет Назар! хотел у тебя переспросить а нельзя использовать на крайняк если не успеешь доделать ИИ ту линку на которую я ботом сал запросы ?,text,
352,149175,2021-05-30 05:22:40+00:00,,511986933,,"Мы просто словарь высылаем, в надежде что connexion сама сериализует)
https://connexion.readthedocs.io/en/latest/response.html#returning-headers",text,
353,149145,2021-05-29 21:22:45+00:00,PeerUser(user_id=511986933),347963763,,и немного не получаеться на джеесе то десериализовать,text,
354,149144,2021-05-29 21:19:24+00:00,PeerUser(user_id=511986933),347963763,,там просто почему-то кавычки одинарные а не двойные,text,
355,149143,2021-05-29 21:18:58+00:00,PeerUser(user_id=511986933),347963763,,а какой ты функцией сериализовал extra_music ?,text,
356,149106,2021-05-29 17:05:20+00:00,,511986933,,"Ок, подумаем как с минимальными усилиями подключить заглушку к ИИ 😉",text,
357,149105,2021-05-29 17:04:58+00:00,PeerUser(user_id=511986933),347963763,,но постарайтесь что-то придумать,text,
358,149104,2021-05-29 17:04:49+00:00,PeerUser(user_id=511986933),347963763,,ну ты его очень не напрягай тогда если ЗНО),text,
359,149103,2021-05-29 17:04:23+00:00,,511986933,,"Просто у Сашы ЗНО, но надеюсь, что успеем :)",text,
360,149102,2021-05-29 17:04:15+00:00,PeerUser(user_id=511986933),347963763,,спасибо),text,
361,149101,2021-05-29 17:04:13+00:00,PeerUser(user_id=511986933),347963763,,ну так было бы очень круто,text,
362,149100,2021-05-29 17:04:09+00:00,,511986933,,Постараемся сделать),text,
363,149099,2021-05-29 17:03:48+00:00,,511986933,,"В принципе, если без деплоя на амазон и redis queue, то можно успеть за неделю подключить ai часть заглушки к серверу и заглушка станет очень похожой на реальное апи :)",text,
364,149098,2021-05-29 17:03:27+00:00,PeerUser(user_id=511986933),347963763,,сможете ?),text,
365,149097,2021-05-29 17:02:58+00:00,PeerUser(user_id=511986933),347963763,,хотелось бы) где-то до 9 включительно,text,
366,149094,2021-05-29 17:02:27+00:00,,511986933,,Надо раньше?),text,
367,149093,2021-05-29 17:02:09+00:00,,511986933,,Думаем до 12 числа успеть,text,
368,149092,2021-05-29 17:01:52+00:00,PeerUser(user_id=511986933),347963763,,нам просто где-то через неделю проэкт нужно будет здавать и хотелось там видеть норм сервер)),text,
369,149091,2021-05-29 17:01:21+00:00,PeerUser(user_id=511986933),347963763,,а когда это будет ?,text,
370,149090,2021-05-29 17:01:07+00:00,,511986933,,"Мы сейчас его доделыааем, потом задеплоим на амазон и кинем крутую ссылку в новом домене api.harmix.ai",text,
371,149089,2021-05-29 17:00:30+00:00,PeerUser(user_id=511986933),347963763,,а когда  можно нормальный сервер юзать ?),text,
372,149088,2021-05-29 17:00:14+00:00,,511986933,,Угу),text,
373,149087,2021-05-29 17:00:10+00:00,PeerUser(user_id=511986933),347963763,,це заглушка ?,text,
374,149086,2021-05-29 17:00:06+00:00,PeerUser(user_id=511986933),347963763,,,photo,
375,149085,2021-05-29 16:58:28+00:00,,511986933,,"Вставить просто ссылку, которая тебе прийдет и все)",text,
376,149084,2021-05-29 16:57:59+00:00,PeerUser(user_id=511986933),347963763,,там нужен формат,text,
377,149083,2021-05-29 16:57:56+00:00,,511986933,,"Ну, вот это апи на 167... это заглушка, а не реальное апи)
Если ты заметил, то она не обрабатывает по-настоящему видео, а просто возвращает одно и тоже.
Это специально сделано для скорости и гибкости)",text,
378,149082,2021-05-29 16:57:55+00:00,PeerUser(user_id=511986933),347963763,,,photo,
379,149081,2021-05-29 16:57:55+00:00,PeerUser(user_id=511986933),347963763,,так а как тогда его стримить ?,text,
380,149080,2021-05-29 16:57:17+00:00,PeerUser(user_id=511986933),347963763,,что за заглушка ?,text,
381,149079,2021-05-29 16:57:10+00:00,,511986933,,"Лучше, не привязываться к формату входного видео и брать фориат из ссылки",text,
382,149078,2021-05-29 16:56:38+00:00,,511986933,,"Да, но в заглушке он всегда тестовое mp4 возвращает",text,
383,149077,2021-05-29 16:53:45+00:00,PeerUser(user_id=511986933),347963763,,у тебя же всегда так что какой ты формат видео получил то такой же ж и возвращаешь юзеру уже обработаное ?,text,
384,149075,2021-05-29 16:51:12+00:00,PeerUser(user_id=511986933),347963763,,окей,text,
385,149074,2021-05-29 16:49:17+00:00,,511986933,,пофиксил),text,
386,149070,2021-05-29 16:39:58+00:00,PeerUser(user_id=511986933),347963763,,типа для selected_music,text,
387,149069,2021-05-29 16:39:50+00:00,PeerUser(user_id=511986933),347963763,,а когда сможешь пофиксить оту проблему с числами ?,text,
388,149048,2021-05-29 16:04:16+00:00,,511986933,,пожалуйста :),text,
389,149047,2021-05-29 16:04:09+00:00,,511986933,,ураа)),text,
390,149046,2021-05-29 16:03:22+00:00,PeerUser(user_id=511986933),347963763,,спасибо,text,
391,149045,2021-05-29 16:03:15+00:00,PeerUser(user_id=511986933),347963763,,наконецто,text,
392,149044,2021-05-29 16:03:04+00:00,PeerUser(user_id=511986933),347963763,,аеее,text,
393,149043,2021-05-29 16:03:01+00:00,PeerUser(user_id=511986933),347963763,,,photo,
394,149042,2021-05-29 16:00:57+00:00,PeerUser(user_id=511986933),347963763,,окей,text,
395,149041,2021-05-29 16:00:30+00:00,,511986933,,"я добавил header)
попробуй снова отправить запрос :)",photo,
396,149030,2021-05-29 15:50:47+00:00,PeerUser(user_id=511986933),347963763,,ага ок,text,
397,149029,2021-05-29 15:50:30+00:00,,511986933,,Но в будующем это будет,text,
398,149028,2021-05-29 15:50:25+00:00,,511986933,,В дизайне пока мы не даем юзеру это менять,text,
399,149027,2021-05-29 15:50:09+00:00,,511986933,,"Это когда включается музыка и с какого момента. Тебе, как с музыкой, ИИ предлагает 5 вариантов синхронизации видко и музыки и по умолнчанию берет 0",text,
400,148998,2021-05-29 15:29:28+00:00,PeerUser(user_id=511986933),347963763,,можешь напомнить что такое выбраный способ синхронизации музыки и видео,text,
401,148997,2021-05-29 15:26:33+00:00,PeerUser(user_id=511986933),347963763,,окей,text,
402,148996,2021-05-29 15:26:20+00:00,PeerUser(user_id=511986933),347963763,,наконецто,text,
403,148995,2021-05-29 15:26:17+00:00,,511986933,,Минут через 30 розложу все вещи и смогу затестить),text,
404,148994,2021-05-29 15:26:04+00:00,,511986933,,Только зашел),text,
405,148993,2021-05-29 15:25:47+00:00,PeerUser(user_id=511986933),347963763,,ты уже дома ?),text,
406,148992,2021-05-29 15:25:28+00:00,PeerUser(user_id=511986933),347963763,,окей,text,
407,148991,2021-05-29 15:25:22+00:00,PeerUser(user_id=511986933),347963763,,это на сервере нужно засетапить,text,
408,148990,2021-05-29 15:25:22+00:00,,511986933,,Тогда попробую сейчас добавить этот заголовок на сервер и посмотрим что будет),text,
409,148989,2021-05-29 15:24:46+00:00,,511986933,,Вполне),text,
410,148988,2021-05-29 15:23:25+00:00,PeerUser(user_id=511986933),347963763,,https://stackoverflow.com/questions/37897523/axios-get-access-to-response-header-fields,photo,
411,148987,2021-05-29 15:23:22+00:00,PeerUser(user_id=511986933),347963763,,а это может быть проблемой ?),text,
412,148986,2021-05-29 15:23:05+00:00,PeerUser(user_id=511986933),347963763,,,photo,
413,148985,2021-05-29 15:15:33+00:00,,511986933,,"Ну, сервер отправляет)
Надо подумать, почему так отображает..",text,
414,148983,2021-05-29 15:11:34+00:00,PeerUser(user_id=511986933),347963763,,это очень интересно),text,
415,148982,2021-05-29 15:11:27+00:00,PeerUser(user_id=511986933),347963763,,,photo,
416,148981,2021-05-29 15:07:34+00:00,PeerUser(user_id=511986933),347963763,,,photo,
417,148978,2021-05-29 15:03:12+00:00,PeerUser(user_id=511986933),347963763,,так принчу,text,
418,148977,2021-05-29 15:02:57+00:00,,511986933,,"Да, оно там случайно пока)",text,
419,148976,2021-05-29 15:02:47+00:00,PeerUser(user_id=511986933),347963763,,,photo,
420,148975,2021-05-29 15:02:39+00:00,,511986933,,"Вроде день, но он также следит с каких устройств пользуются токеном, поэтому мог его заблочить, если несколько людей",text,
421,148974,2021-05-29 15:02:33+00:00,PeerUser(user_id=511986933),347963763,,тут нету,text,
422,148973,2021-05-29 15:02:31+00:00,PeerUser(user_id=511986933),347963763,,,photo,
